Points:0,Points:1,Points:2,U:0,U:1,U:2
9.812499999996290967e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000178e+01,5.664362628085781756e-17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.677732030644911276e+00,1.347679693504804932e-01,0.000000000000000000e+00,4.909882927694871890e-01,4.292182876024883131e-02,0.000000000000000000e+00
9.865232030648620309e+00,1.347679693504804932e-01,0.000000000000000000e+00,2.167569476856143484e-01,5.456332190965759721e-02,0.000000000000000000e+00
9.624999999992581934e+00,7.322853433113562488e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.730464061297237066e+00,2.695359387009609309e-01,0.000000000000000000e+00,5.948349146915674623e-01,2.667763183217857215e-01,0.000000000000000000e+00
1.000000000000000000e+01,1.875000000005254130e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.865232030648620309e+00,3.222679693510058785e-01,0.000000000000000000e+00,1.906615121221255371e-01,3.902856304576183821e-01,0.000000000000000000e+00
1.000000000000000178e+01,3.750000000010508261e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.592977028719278820e+00,3.047326432337796875e-01,0.000000000000000000e+00,9.580206394430589301e-01,5.977930243783465825e-01,0.000000000000000000e+00
9.540244998066949478e+00,1.699646738832991943e-01,0.000000000000000000e+00,8.904523244033757390e-01,6.004014671784844159e-01,0.000000000000000000e+00
9.455489996141315245e+00,3.399293477665983332e-01,0.000000000000000000e+00,1.182468833276090425e+00,6.266829541142716620e-01,0.000000000000000000e+00
9.437499999988874677e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.352744998063240445e+00,1.699646738832991943e-01,0.000000000000000000e+00,9.813478074573255272e-01,6.480006902528810675e-02,0.000000000000000000e+00
9.249999999985165644e+00,7.752900328033281086e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.715235779060066079e+00,4.235446083687894880e-01,0.000000000000000000e+00,5.533144022153027031e-01,6.801918662940024118e-01,0.000000000000000000e+00
