Points:0,Points:1,Points:2,U:0,U:1,U:2
9.812499999996290967e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000178e+01,5.664362628085781756e-17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.677732030644911276e+00,1.347679693504804932e-01,0.000000000000000000e+00,2.434924638199852942e-01,8.829816667947903985e-02,0.000000000000000000e+00
9.865232030648620309e+00,1.347679693504804932e-01,0.000000000000000000e+00,4.985756741819096644e-02,1.037035250798734598e-01,0.000000000000000000e+00
9.624999999992581934e+00,7.322853433113562488e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.730464061297237066e+00,2.695359387009609309e-01,0.000000000000000000e+00,1.992628412353361356e-01,3.047318746657147193e-01,0.000000000000000000e+00
1.000000000000000000e+01,1.875000000005254130e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.865232030648620309e+00,3.222679693510058785e-01,0.000000000000000000e+00,4.653963149926721582e-02,2.831793925046169336e-01,0.000000000000000000e+00
1.000000000000000178e+01,3.750000000010508261e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.592977028719278820e+00,3.047326432337796875e-01,0.000000000000000000e+00,4.160130899709303387e-01,3.242738529317902851e-01,0.000000000000000000e+00
9.540244998066949478e+00,1.699646738832991943e-01,0.000000000000000000e+00,4.296839538756106469e-01,7.810873770188492271e-02,0.000000000000000000e+00
9.455489996141315245e+00,3.399293477665983332e-01,0.000000000000000000e+00,6.353365070855552244e-01,2.203673510597566887e-01,0.000000000000000000e+00
9.437499999988874677e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.352744998063240445e+00,1.699646738832991943e-01,0.000000000000000000e+00,5.085042674744171265e-01,8.140913817938189023e-02,0.000000000000000000e+00
9.249999999985165644e+00,7.752900328033281086e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.715235779060066079e+00,4.235446083687894880e-01,0.000000000000000000e+00,2.093536057820041818e-01,5.538598844604550875e-01,0.000000000000000000e+00
