Points:0,Points:1,Points:2,U:0,U:1,U:2
9.812499999996290967e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000178e+01,5.664362628085781756e-17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.677732030644911276e+00,1.347679693504804932e-01,0.000000000000000000e+00,6.843599634874594773e-02,-2.570686812435902927e-04,0.000000000000000000e+00
9.865232030648620309e+00,1.347679693504804932e-01,0.000000000000000000e+00,2.721093294162972229e-02,1.075271229550552651e-03,0.000000000000000000e+00
9.624999999992581934e+00,7.322853433113562488e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.730464061297237066e+00,2.695359387009609309e-01,0.000000000000000000e+00,7.040868835057909059e-02,2.289483783965202621e-02,0.000000000000000000e+00
1.000000000000000000e+01,1.875000000005254130e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.865232030648620309e+00,3.222679693510058785e-01,0.000000000000000000e+00,2.882656318474434085e-02,3.205480419101289224e-02,0.000000000000000000e+00
1.000000000000000178e+01,3.750000000010508261e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.592977028719278820e+00,3.047326432337796875e-01,0.000000000000000000e+00,1.293852243569720561e-01,5.543302039773085471e-02,0.000000000000000000e+00
9.540244998066949478e+00,1.699646738832991943e-01,0.000000000000000000e+00,1.245247480605366497e-01,1.721339640297353188e-02,0.000000000000000000e+00
9.455489996141315245e+00,3.399293477665983332e-01,0.000000000000000000e+00,2.056690036130530141e-01,9.287973913251201807e-02,0.000000000000000000e+00
9.437499999988874677e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.352744998063240445e+00,1.699646738832991943e-01,0.000000000000000000e+00,1.976565311124512947e-01,1.536371276538638607e-02,0.000000000000000000e+00
9.249999999985165644e+00,7.752900328033281086e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.715235779060066079e+00,4.235446083687894880e-01,0.000000000000000000e+00,1.086729446655335107e-01,6.883537977181587719e-02,0.000000000000000000e+00
