Points:0,Points:1,Points:2,U:0,U:1,U:2
9.812499999996290967e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000178e+01,5.664362628085781756e-17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.677732030644911276e+00,1.347679693504804932e-01,0.000000000000000000e+00,2.304267076805856518e-01,5.707356256570154246e-02,0.000000000000000000e+00
9.865232030648620309e+00,1.347679693504804932e-01,0.000000000000000000e+00,6.547178605220214942e-02,6.997040987176358917e-02,0.000000000000000000e+00
9.624999999992581934e+00,7.322853433113562488e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.730464061297237066e+00,2.695359387009609309e-01,0.000000000000000000e+00,2.274644009867339833e-01,2.245600381036119142e-01,0.000000000000000000e+00
1.000000000000000000e+01,1.875000000005254130e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.865232030648620309e+00,3.222679693510058785e-01,0.000000000000000000e+00,6.500688130364065676e-02,2.390221182029458602e-01,0.000000000000000000e+00
1.000000000000000178e+01,3.750000000010508261e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.592977028719278820e+00,3.047326432337796875e-01,0.000000000000000000e+00,4.407900136290269777e-01,2.677357755245989845e-01,0.000000000000000000e+00
9.540244998066949478e+00,1.699646738832991943e-01,0.000000000000000000e+00,4.142481959834896088e-01,7.128102342785921919e-02,0.000000000000000000e+00
9.455489996141315245e+00,3.399293477665983332e-01,0.000000000000000000e+00,6.504015410396005725e-01,2.056602386783521752e-01,0.000000000000000000e+00
9.437499999988874677e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.352744998063240445e+00,1.699646738832991943e-01,0.000000000000000000e+00,5.057645129303223186e-01,4.676444227951971622e-02,0.000000000000000000e+00
9.249999999985165644e+00,7.752900328033281086e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.715235779060066079e+00,4.235446083687894880e-01,0.000000000000000000e+00,2.653551720902262989e-01,4.617701159274108513e-01,0.000000000000000000e+00
