Points:0,Points:1,Points:2,U:0,U:1,U:2
9.812499999996290967e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000178e+01,5.664362628085781756e-17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.677732030644911276e+00,1.347679693504804932e-01,0.000000000000000000e+00,9.305136811818205678e-02,1.831088038079128205e-02,0.000000000000000000e+00
9.865232030648620309e+00,1.347679693504804932e-01,0.000000000000000000e+00,2.759071317357234682e-02,1.415352353958941253e-02,0.000000000000000000e+00
9.624999999992581934e+00,7.322853433113562488e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.730464061297237066e+00,2.695359387009609309e-01,0.000000000000000000e+00,7.258512723849959436e-02,6.973607567811555830e-02,0.000000000000000000e+00
1.000000000000000000e+01,1.875000000005254130e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.865232030648620309e+00,3.222679693510058785e-01,0.000000000000000000e+00,2.139032753009332405e-02,5.630528487343352401e-02,0.000000000000000000e+00
1.000000000000000178e+01,3.750000000010508261e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.592977028719278820e+00,3.047326432337796875e-01,0.000000000000000000e+00,1.561452580390634282e-01,1.232798973823486244e-01,0.000000000000000000e+00
9.540244998066949478e+00,1.699646738832991943e-01,0.000000000000000000e+00,1.786085662786990325e-01,3.477551345091986490e-02,0.000000000000000000e+00
9.455489996141315245e+00,3.399293477665983332e-01,0.000000000000000000e+00,2.722568222920057623e-01,1.497681738228921755e-01,0.000000000000000000e+00
9.437499999988874677e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.352744998063240445e+00,1.699646738832991943e-01,0.000000000000000000e+00,2.734470310362001055e-01,4.458000910816904694e-02,0.000000000000000000e+00
9.249999999985165644e+00,7.752900328033281086e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.715235779060066079e+00,4.235446083687894880e-01,0.000000000000000000e+00,7.092696928363770303e-02,1.267568919887599455e-01,0.000000000000000000e+00
